pos,prc3,prc2,prc1,prc0,per,asp,vox,mod,form_gen,gen,form_num,num,stt,cas,enc0,rat
verb,0,0,sa_fut,0,2,i,a,i,m,m,s,s,na,na,0|3ms_dobj,n
verb,0,0,sa_fut,0,2|3,i,p,i,m,m,s,s,na,na,0,n
verb,0,0,sa_fut,0,3,i,a,i,f,f,d,d,na,na,0,n
verb,0,0,sa_fut,0,3,i,a,i,f,f,s,s,na,na,0|1p_dobj|3fs_dobj|3mp_dobj|3ms_dobj,n
verb,0,0,sa_fut,0,3,i,a|p,i,m,m,d,d,na,na,0,n
verb,0,0,sa_fut,0,3,i,a,i,m,m,p,p,na,na,0|1p_dobj|3fs_dobj,n
verb,0,0,sa_fut,0,3,i,a,i,m,m,s,s,na,na,0|1p_dobj|1s_dobj|3fs_dobj|3mp_dobj|3ms_dobj,n
verb,0,0|fa_conn|wa_conj,sa_fut,0,3,i,p,i,f,f,s,s,na,na,0,n
verb,0,0,sa_fut,0,3,i,p,i,m,m,p,p,na,na,0,n
verb,0,fa_conj,0,0,1,i,a,i|s,m,m,p,p,na,na,0,n
verb,0,fa_conj,0,0,1,i|p,a,i,m,m,s,s,na,na,0,n
verb,0,fa_conj,0,0,1|3,p,a,i,m,m,p,p,na,na,0|3ms_dobj,n
verb,0,fa_conj,0,0,2,c,a,i,m,m,s,s,na,na,1s_dobj,n
verb,0,fa_conj,0,0,3,i,a,i|s,f,f,s,s,na,na,0,n
verb,0,fa_conj|fa_sub,0,0,3,i,a,i,m,m,p,p,na,na,0,n
verb,0,fa_conj,0,0,3,i,a,i,m,m,s,s,na,na,0|3fs_dobj,n
verb,0,fa_conj,0,0,3,i,a,s,m,m,s,s,na,na,0,n
verb,0,fa_conj|wa_conj,0,0,3,i|p,p,i,f,f,s,s,na,na,0,n
verb,0,fa_conj|wa_conj,0,0,3,na,na,na,m,m,s,s,na,na,0,n
verb,0,fa_conj,0,0,3,p,a,i,f,f,s,s,na,na,0|1p_dobj|3ms_dobj,n
verb,0,fa_conj|fa_conn,0,0,3,p,a,i,m,m,d,d,na,na,0,n
verb,0,fa_conj,0,0,3,p,a,i,m,m,s,s,na,na,0|1s_dobj|3fs_dobj|3mp_dobj|3ms_dobj,n
verb,0,fa_conj,0,0,3,p,p,i,m,m,p,p,na,na,0,n
verb,0,fa_conj,0,0,3,p,p,i,m,m,s,s,na,na,0,n
verb,0,fa_conj,li_jus,0,1,i,a,j,m,m,p,p,na,na,0|3fs_dobj,n
verb,0,fa_conj,li_jus,0,2,i,a,u,f,f,s,s,na,na,0,n
verb,0,fa_conj|wa_conj,li_jus,0,3,i,a,j,m,m,s,s,na,na,0,n
verb,0,fa_conj|fa_rc|wa_conj,li_jus,0,3,i,a,u,m,m,p,p,na,na,0,n
verb,0,fa_conj|fa_rc,sa_fut,0,3,i,a,i,f,f,s,s,na,na,0,n
verb,0,fa_conj|fa_rc,sa_fut,0,3,i,a,i,m,m,s,s,na,na,0,n
verb,0,fa_conn,0,0,1|3,i|p,a,i,m,m,p,p,na,na,0,n
verb,0,fa_conn,0,0,1,i,a,i,m,m,s,s,na,na,0|3fs_dobj,n
verb,0,fa_conn,0,0,2,c,a,i,m,m,p,p,na,na,0,n
verb,0,fa_conn,0,0,3,i,a|p,i,f,f,s,s,na,na,0,n
verb,0,fa_conn,0,0,3,i,a,i,m,m,s,s,na,na,0|3ms_dobj,n
verb,0,fa_conn,0,0,3,i|p,p,i,m,m,s,s,na,na,0,n
verb,0,fa_conn,0,0,3,p,a,i,f,f,s,s,na,na,0,n
verb,0,fa_conn,0,0,3,p,a,i,m,m,s,s,na,na,0|3fs_dobj,n
verb,0,fa_conn,li_jus,0,1,i,a,j,m,m,p,p,na,na,0|3mp_dobj,n
verb,0,fa_conn,li_jus,0,3,i,a,j,m,m,s,s,na,na,0|3ms_dobj,n
verb,0,fa_conn,li_jus,0,3,i,p,j,m,m,s,s,na,na,0,n
verb,0,fa_conn,sa_fut,0,3,i,a,i,f,f,s,s,na,na,0|3fs_dobj,n
verb,0,fa_conn,sa_fut,0,3,i,a,i,m,m,p,p,na,na,0,n
verb,0,fa_conn,sa_fut,0,3,i,a,i,m,m,s,s,na,na,0|3mp_dobj|3ms_dobj,n
verb,0,fa_conn|wa_conj,sa_fut,0,3,i,p,i,m,m,s,s,na,na,0,n
verb,0,fa_rc,0|sa_fut,0,1,i,a,i,m,m,p,p,na,na,0,n
verb,0,fa_rc,0,0,3,i|p,a,i,m,m,s,s,na,na,0,n
verb,0,fa_sub,0,0,1,i,a,s,m,m,p,p,na,na,0,n
verb,0,fa_sub,0,0,3,i|p,a,i,f,f,s,s,na,na,0,n
verb,0,fa_sub,0,0,3,i,a,i|s,m,m,s,s,na,na,0,n
verb,0,fa_sub,0,0,3,p,a,i,m,m,s,s,na,na,3fs_dobj,n
verb,0,wa_conj,0,0,1,i,a,i,m,m,p,p,na,na,0|2mp_dobj|3fs_dobj|3mp_dobj|3ms_dobj,n
verb,0,wa_conj,0|sa_fut,0,1,i,a,i,m,m,s,s,na,na,0|3fs_dobj,n
verb,0,wa_conj,0,0,1,i,a,j|s,m,m,p,p,na,na,0|3ms_dobj,n
verb,0,wa_conj,0,0,1,i,a,j,m,m,s,s,na,na,0|1s_dobj|3ms_dobj,n
verb,0,wa_conj,0,0,1,i,a,s,m,m,s,s,na,na,0|2mp_dobj,n
verb,0,wa_conj,0,0,1,i,p,i,m,m,p,p,na,na,0,n
verb,0,wa_conj,0,0,1,i,p,s,m,m,s,s,na,na,0,n
verb,0,wa_conj,0,0,1,p,a,i,m,m,s,s,na,na,0|2ms_dobj|3ms_dobj,n
verb,0,wa_conj,0,0,2,c,a,i,m,m,p,p,na,na,0|3ms_dobj,n
verb,0,wa_conj,0,0,2,c,a,i,m,m,s,s,na,na,0,n
verb,0,wa_conj,0,0,2,i,a,i,f,f,s,s,na,na,0,n
verb,0,wa_conj,0,0,2,i,a,i,m,m,p,p,na,na,0,n
verb,0,wa_conj,0,0,2,i,a,i,m,m,s,s,na,na,0|3fs_dobj|3ms_dobj,n
verb,0,wa_conj,0,0,2,i,a,j|s,m,m,s,s,na,na,0,n
verb,0,wa_conj,0,0,2,i,p,i,m,m,s,s,na,na,0,n
verb,0,wa_conj,0,0,2,p,a,i,f,f,s,s,na,na,3mp_dobj,n
verb,0,wa_conj,0,0,3,i|p,a,i,f,f,d,d,na,na,0,n
verb,0,wa_conj,0,0,3,i,a,i,f,f,s,s,na,na,0|1p_dobj|1s_dobj|3fs_dobj|3mp_dobj|3ms_dobj,n
verb,0,wa_conj,0|sa_fut,0,3,i,a,i,m,m,d,d,na,na,0,n
verb,0,wa_conj,0,0,3,i,a,i,m,m,p,p,na,na,0|3fs_dobj|3mp_dobj,n
verb,0,wa_conj,0,0,3,i,a,i,m,m,s,s,na,na,0|1p_dobj|1s_dobj|3fs_dobj|3mp_dobj|3ms_dobj,n
verb,0,wa_conj,0,0,3,i,a,j,m,m,s,s,na,na,0|1s_dobj,n
verb,0,wa_conj,0,0,3,i,a,s,f,f,s,s,na,na,0|1s_dobj|3fs_dobj|3ms_dobj,n
verb,0,wa_conj,0,0,3,i,a,s,m,m,s,s,na,na,0|1s_dobj|3fs_dobj|3ms_dobj,n
verb,0,wa_conj,0,0,3,i,a,u,m,m,p,p,na,na,0|3fs_dobj|3ms_dobj,n
verb,0,wa_conj,0,0,3,i|p,p,i,m,m,p,p,na,na,0,n
verb,0,wa_conj,0,0,3,i,p,i|j|s,m,m,s,s,na,na,0,n
verb,0,wa_conj,0,0,3,p,a,i,f,f,p,p,na,na,0|3ms_dobj,n
verb,0,wa_conj,0,0,3,p,a,i,f,f,s,s,na,na,0|1p_dobj|1s_dobj|3d_dobj|3fs_dobj|3mp_dobj|3ms_dobj,n
verb,0,wa_conj,0,0,3,p,a,i,m,m,d,d,na,na,0|3fs_dobj|3ms_dobj,n
verb,0,wa_conj,0,0,3,p,a,i,m,m,p,p,na,na,0|1s_dobj|3fs_dobj|3ms_dobj,n
verb,0,wa_conj,0,0,3,p,a,i,m,m,s,s,na,na,0|1p_dobj|1s_dobj|2ms_dobj|3d_dobj|3fs_dobj|3mp_dobj|3ms_dobj,n
verb,0,wa_conj,0,0,3,p,p,i,m,m,d,d,na,na,0,n
verb,0,wa_conj,li_sub,0,1,i,a,s,m,m,s,s,na,na,0,n
verb,0,wa_conj,li_sub,0,3,i,a,s,f,f,s,s,na,na,0,n
verb,0,wa_conj,li_sub,0,3,i,a,s,m,m,s,s,na,na,0|3ms_dobj,n
verb,0,wa_conj,sa_fut,0,1,i,a,i,m,m,p,p,na,na,0,n
verb,0,wa_conj,sa_fut,0,2,i,a,i,m,m,p,p,na,na,0|1p_dobj,n
verb,0,wa_conj,sa_fut,0,3,i,a,i,f,f,s,s,na,na,0|1p_dobj|3ms_dobj,n
verb,0,wa_conj,sa_fut,0,3,i,a,i,m,m,p,p,na,na,0|3fs_dobj,n
verb,0,wa_conj,sa_fut,0,3,i,a,i,m,m,s,s,na,na,0|3fs_dobj|3ms_dobj,n
verb,0,wa_sub,0,0,3,p,a,i,m,m,s,s,na,na,0,n
verb,>a_ques,0,0,0,3,p,u,i,f,f,s,s,na,na,0,n
verb,>a_ques,0,0,0,3,p,u,i,m,m,s,s,na,na,0,n
verb_pseudo,0,0,0,na,na,na,na,na,na,na,na,na,na,na,0|1p_pron|1s_pron|2mp_pron|2ms_pron|3d_pron|3fp_pron|3fs_pron|3mp_pron|3ms_pron|mA_rel,n
verb_pseudo,0,fa_conj,0,na,na,na,na,na,na,na,na,na,na,na,0|1p_pron|2ms_pron|3fs_pron|3ms_pron,n
verb_pseudo,0,fa_conn,0,na,na,na,na,na,na,na,na,na,na,na,0|1p_pron|3d_pron|3fs_pron|3mp_pron|3ms_pron,n
verb_pseudo,0,fa_rc|wa_conj,0,na,na,na,na,na,na,na,na,na,na,na,0|1p_pron|1s_pron|2ms_pron|3fs_pron|3mp_pron|3ms_pron,n
verb_pseudo,0,wa_sub,0,na,na,na,na,na,na,na,na,na,na,na,0|2ms_pron|3fs_pron|3ms_pron,n
